npp_mean,npp_std,npp_count,date
1032.154768703598,782.0073615087292,3502,2000-04-23
1015.6681896059395,758.6606740828627,3502,2000-04-24
979.2844089091948,719.1048322560841,3502,2000-04-25
709.8136363636364,118.41599168514723,880,2000-04-26
1202.290691033695,1016.2652196130886,3502,2000-04-27
1232.5922330097087,1041.9115315377426,3502,2000-04-28
1233.145059965734,1039.596809380223,3502,2000-04-29
1245.5028555111364,1045.720955791701,3502,2000-04-30
1249.5873786407767,1049.184974096206,3502,2000-05-01
896.6353512278698,577.7459630934632,3502,2000-05-02
941.3894917190177,625.4446433719775,3502,2000-05-03
933.7024557395774,620.0032778323113,3502,2000-05-04
895.2338663620789,569.3325000063853,3502,2000-05-05
819.7058823529412,520.3585694985779,3502,2000-05-06
721.1116504854369,798.6665091547409,3502,2000-05-07
856.416166809483,958.5637145900006,3501,2000-05-08
859.8863181948014,951.7554014121972,3501,2000-05-09
816.2536418166238,902.2541362355751,3501,2000-05-10
802.7732076549557,873.2917351643348,3501,2000-05-11
917.0962307252998,899.4848536112995,3502,2000-05-12
899.4603083952028,866.6091518323896,3502,2000-05-13
932.2655625356939,908.2795644973561,3502,2000-05-14
946.8429468874929,950.0699790302184,3502,2000-05-15
1012.2804111936036,1040.0075311961266,3502,2000-05-16
1443.7103684661524,1417.9106936997446,3501,2000-05-17
3976.875,1201.9110031008952,40,2000-05-18
1347.2712735579669,1330.7108177564492,3502,2000-05-19
1310.842090234152,1287.8699749731863,3502,2000-05-20
1260.2635636778984,1237.527906189655,3502,2000-05-21
896.9974300399772,812.2984988421837,3502,2000-05-22
938.7989720159909,824.8647346799632,3502,2000-05-23
940.1736150770988,810.9305722714832,3502,2000-05-24
934.429183323815,835.6653378038452,3502,2000-05-25
915.7055968018275,844.9427640668424,3502,2000-05-26
933.8529411764706,457.6598868531824,3502,2000-05-27
921.6470588235294,436.76439464114264,3502,2000-05-28
896.1516276413478,415.3675481118838,3502,2000-05-29
861.7390062821245,395.58232399540753,3502,2000-05-30
848.0416904625928,387.08777226372246,3502,2000-05-31
1111.5596801827528,800.4421274392373,3502,2000-06-01
1177.302969731582,857.7867745787628,3502,2000-06-02
1141.6210736721873,841.1202746561767,3502,2000-06-03
1102.2470017133066,832.2860904196183,3502,2000-06-04
1152.6736150770987,875.0183726458217,3502,2000-06-05
1816.5750999428897,1485.1135297974397,3502,2000-06-06
1704.043118218161,1422.8864529312318,3502,2000-06-07
1725.5962307252998,1393.2188409366238,3502,2000-06-08
1759.1467732724157,1423.0584764316459,3502,2000-06-09
1761.3580810965163,1390.7559893322746,3502,2000-06-10
2020.8692175899487,1061.1956821771391,3502,2000-06-11
2111.2130211307826,1121.3561972188795,3502,2000-06-12
2025.593660765277,1063.6900791396429,3502,2000-06-13
1992.833809251856,1043.2848597003635,3502,2000-06-14
2050.8817818389493,1094.2261614326817,3502,2000-06-15
1200.074814391776,745.3408666765549,3502,2000-06-16
1142.8555111364935,715.0553290563129,3502,2000-06-17
1243.1227869788693,773.3846364445836,3502,2000-06-18
1368.1858937749857,809.4036869072006,3502,2000-06-19
1355.5274129069103,810.9090197324049,3502,2000-06-20
1098.5622501427756,769.0634153409935,3502,2000-06-21
1181.2341519131924,830.0653769321802,3502,2000-06-22
1096.6910336950314,761.0092110686769,3502,2000-06-23
1053.880354083381,740.4067990758527,3502,2000-06-24
1057.7224443175328,738.4864729729987,3502,2000-06-25
803.9408909194746,221.47209755531554,3502,2000-06-26
812.8589377498572,215.25293471597598,3502,2000-06-27
767.5662478583666,218.29793020276225,3502,2000-06-28
769.21987435751,222.14436519574275,3502,2000-06-29
866.57824100514,246.42674123466253,3502,2000-06-30
817.6116504854369,171.50526666771214,3502,2000-07-01
780.5345516847516,159.7387334666089,3502,2000-07-02
836.0852140077822,178.47469857209921,2570,2000-07-03
818.636778983438,167.57979762806463,3502,2000-07-04
679.5943885330894,203.62962070037332,3279,2000-07-05
735.6856082238721,221.49751791822254,3502,2000-07-06
745.6236436322101,214.98168275092675,3502,2000-07-07
707.5728155339806,197.26071171730675,3502,2000-07-08
686.7818389491719,190.93078491260533,3502,2000-07-09
655.8826384922901,190.79305526785032,3502,2000-07-10
735.3515134209024,318.2820776450074,3502,2000-07-11
811.5245573957739,353.2149284245016,3502,2000-07-12
835.0656767561394,385.64180334064207,3502,2000-07-13
858.3997715591091,399.0251929427912,3502,2000-07-14
837.4403198172473,369.5294903902628,3502,2000-07-15
929.1467732724158,500.5639431213649,3502,2000-07-16
993.9186179326099,531.2684818718443,3502,2000-07-17
1038.4577384351799,562.4581327766374,3502,2000-07-18
1014.6149909692956,552.5904445881828,3322,2000-07-19
866.8372358652199,477.20139889455754,3502,2000-07-20
,,0,2000-07-21
778.0362649914334,93.0296103054735,3502,2000-07-22
741.1139348943461,86.39116137735536,3502,2000-07-23
686.1019417475728,83.94590907329354,3502,2000-07-24
734.2984009137635,92.13065110761858,3502,2000-07-25
784.0356938892062,149.14743867475315,3502,2000-07-26
784.3840662478584,149.17676668537442,3502,2000-07-27
739.5180084745763,179.0305895823485,1888,2000-07-28
732.4183323814963,142.9787899098853,3502,2000-07-29
,,0,2000-07-30
802.8452312964021,155.6021465692266,3502,2000-07-31
784.6373500856654,153.55762022227742,3502,2000-08-01
780.9545973729298,156.22765405577553,3502,2000-08-02
697.4905768132496,139.99866931430384,3502,2000-08-03
694.6507709880068,142.78851771697163,3502,2000-08-04
632.8246716162193,175.87313417000075,3502,2000-08-05
,,0,2000-08-06
605.989434608795,168.61886520931634,3502,2000-08-07
644.3274787535411,75.61631461058107,1765,2000-08-08
676.1022272986864,197.153913820184,3502,2000-08-09
751.505711022273,263.3850912220808,3502,2000-08-10
786.0239862935465,250.33681137156907,3502,2000-08-11
773.3121073672187,242.63517246670196,3502,2000-08-12
810.1197183098592,406.9077737912507,1136,2000-08-13
712.1230725299829,228.63501045473473,3502,2000-08-14
,,0,2000-08-15
800.0631067961165,377.6994955310936,3502,2000-08-16
796.85836664763,383.0421376266071,3502,2000-08-17
810.0788121073672,392.68008387465255,3502,2000-08-18
802.4860079954312,386.1680460609251,3502,2000-08-19
825.3803540833809,262.15027742142576,3502,2000-08-20
778.5054254711594,254.85396732111818,3502,2000-08-21
721.6259280411193,228.9510557763394,3502,2000-08-22
692.78012564249,241.8838747823221,3502,2000-08-23
1370.5384615384614,317.9620479008862,26,2000-08-24
734.7618503712165,226.61536093414,3502,2000-08-25
693.1876070816676,214.02555112421194,3502,2000-08-26
735.4326099371788,216.306287324296,3502,2000-08-27
703.8366647629925,217.3794397759495,3502,2000-08-28
667.5165619645917,199.41300104444755,3502,2000-08-29
684.9857224443175,480.15586397356606,3502,2000-08-30
785.6776127926898,566.5849501337962,3502,2000-08-31
846.187321530554,577.5662202329376,3502,2000-09-01
930.6747572815534,654.8457970093466,3502,2000-09-02
935.9197601370645,651.533083412837,3502,2000-09-03
1145.8752141633352,710.3531691487291,3502,2000-09-04
1143.407195888064,707.9610614009267,3502,2000-09-05
1144.9320388349515,711.3388960816046,3502,2000-09-06
1114.9100513992005,692.7445805445474,3502,2000-09-07
1116.7826956025128,693.3991287084983,3502,2000-09-08
1254.7921552769915,910.2728085556992,2473,2000-09-09
984.7718446601941,762.7347848367523,3502,2000-09-10
921.5573957738435,739.1057750069436,3502,2000-09-11
971.9877213021131,781.8089748280262,3502,2000-09-12
1027.168475157053,852.7009539048889,3502,2000-09-13
705.5693889206168,521.1156536261091,3502,2000-09-14
720.4206167904055,542.8237362465179,3502,2000-09-15
684.5868075385494,538.713895386395,3502,2000-09-16
665.258138206739,519.8085666174762,3502,2000-09-17
700.6073672187322,546.1302849670343,3502,2000-09-18
839.5939463163907,819.0037178377149,3502,2000-09-19
791.5111364934323,740.2621051448216,3502,2000-09-20
722.9822958309537,721.4798602327023,3502,2000-09-21
801.4794403198173,802.66624336346,3502,2000-09-22
874.9114791547687,845.8632438105681,3502,2000-09-23
1021.1225014277555,925.0063334166446,3502,2000-09-24
1044.7607081667618,970.2959187990563,3502,2000-09-25
1016.5194174757281,949.4782092496808,3502,2000-09-26
795.8894917190177,778.9135832304255,3502,2000-09-27
967.8463735008567,879.4186600881811,3502,2000-09-28
1547.2144488863507,1039.3682975776155,3502,2000-09-29
1441.9263278126784,976.5724125939512,3502,2000-09-30
1321.8986293546545,856.1706129665655,3502,2000-10-01
1400.1739006282126,949.8864919255851,3502,2000-10-02
1306.9768703597945,865.151714877964,3502,2000-10-03
1260.2635636778984,882.9420460543656,3502,2000-10-04
1236.2527127355797,873.5520900064649,3502,2000-10-05
1248.8572244431753,860.2691098437111,3502,2000-10-06
1312.5008566533409,910.8460168694872,3502,2000-10-07
1368.098515134209,948.0973885623898,3502,2000-10-08
734.3732153055397,279.93932768840284,3502,2000-10-09
740.455168475157,304.0490706574072,3502,2000-10-10
712.5625356938892,278.188939716631,3502,2000-10-11
739.279268989149,314.0899352097051,3502,2000-10-12
754.8923472301542,323.8188942966638,3502,2000-10-13
890.9797258709309,486.8658603260641,3502,2000-10-14
949.6850371216448,526.1363019434358,3502,2000-10-15
927.2675613934895,522.6842015011076,3502,2000-10-16
851.527698458024,473.7764477557965,3502,2000-10-17
863.3677898343803,485.9426955281335,3502,2000-10-18
954.0913763563678,596.9112531957882,3502,2000-10-19
787.1941747572815,514.380330026425,3502,2000-10-20
934.3837806967447,592.5377312333001,3502,2000-10-21
885.253283837807,559.154177447361,3502,2000-10-22
891.7218732153055,566.7932719326195,3502,2000-10-23
856.6207881210737,564.0676281208125,3502,2000-10-24
833.5511136493433,523.4006866617748,3502,2000-10-25
812.6067961165048,516.0235722478526,3502,2000-10-26
887.9457452884067,570.8315994511219,3502,2000-10-27
772.7909765848087,476.69622984027774,3502,2000-10-28
702.6370645345517,348.0512894506239,3502,2000-10-29
709.065962307253,339.791565163618,3502,2000-10-30
712.7895488292404,341.19080525473316,3502,2000-10-31
670.7178754997144,311.6494030890217,3502,2000-11-01
680.850942318675,334.95460546018234,3502,2000-11-02
812.5688178183894,483.40844116778015,3502,2000-11-03
615.0625356938892,377.0299511166586,3502,2000-11-04
773.7929754426042,462.4806368852363,3502,2000-11-05
744.1813249571674,446.9671437600149,3502,2000-11-06
720.3320959451742,434.10930650912604,3502,2000-11-07
627.1610508280983,322.7135532557906,3502,2000-11-08
604.4297544260422,309.52706422753596,3502,2000-11-09
609.2073101085094,311.6886202152572,3502,2000-11-10
620.0565391205025,312.82465479925406,3502,2000-11-11
613.5665334094803,354.07487423045467,3502,2000-11-12
552.7450028555112,291.8153050637196,3502,2000-11-13
,,0,2000-11-14
549.2904054825814,310.9201537251459,3502,2000-11-15
618.9057681324957,344.86876923072487,3502,2000-11-16
616.2772701313535,337.4351428981267,3502,2000-11-17
612.3083952027413,424.0567410463326,3502,2000-11-18
609.885208452313,423.59972898716603,3502,2000-11-19
610.8320959451742,427.98603354468645,3502,2000-11-20
604.8103940605369,376.75026233048936,3502,2000-11-21
642.0865219874357,456.0841517830493,3502,2000-11-22
486.22444317532836,185.98647389429843,3502,2000-11-23
526.6347801256425,186.14821097400784,3502,2000-11-24
534.065962307253,194.4886570965211,3502,2000-11-25
472.34808680753855,181.19181921888978,3502,2000-11-26
432.681610508281,156.784277069431,3502,2000-11-27
476.6087949743004,119.89485214490843,3502,2000-11-28
487.97944031981723,125.70342172776012,3502,2000-11-29
497.2341519131925,128.62533081337716,3502,2000-11-30
492.1090805254141,129.27056075808252,3502,2000-12-01
502.8535122786979,130.2399707702522,3502,2000-12-02
460.49086236436324,125.86319344053068,3502,2000-12-03
430.390062821245,118.6012125678089,3502,2000-12-04
458.0533980582524,123.9762682179832,3502,2000-12-05
446.2430039977156,119.20273680783507,3502,2000-12-06
424.4994288977727,116.48107855605272,3502,2000-12-07
371.63449457452884,192.91742266658977,3502,2000-12-08
297.61621930325526,164.35779717933875,3502,2000-12-09
327.31924614506,167.08308930874904,3502,2000-12-10
303.5551113649343,158.47836632741206,3502,2000-12-11
367.2527127355797,191.00978275247337,3502,2000-12-12
368.89548829240437,96.6227152389492,3502,2000-12-13
230.78983438035408,76.83072190294655,3502,2000-12-14
416.63278126784695,114.82997357714454,3502,2000-12-15
411.79211878926327,113.9099690863222,3502,2000-12-16
408.6633352370074,113.14078511524788,3502,2000-12-17
478.5522558537978,265.5917683547672,3502,2000-12-18
474.3580810965163,261.271879726865,3502,2000-12-19
453.5322672758424,250.8331086354445,3502,2000-12-20
464.1610508280982,246.3857297072019,3502,2000-12-21
405.14848657909766,229.8441584531502,3502,2000-12-22
379.692175899486,113.05601751777199,3502,2000-12-23
425.78954882924046,133.58476615242273,3502,2000-12-24
386.11364934323245,126.58458882875064,3502,2000-12-25
458.3443746430611,139.60048924493233,3502,2000-12-26
426.587949743004,178.2825983349717,3502,2000-12-27
421.109937178755,176.4666295701602,3502,2000-12-28
412.2378640776699,171.9244326010479,3502,2000-12-29
373.99571673329524,161.81197439853585,3502,2000-12-30
410.1747572815534,172.3608925597482,3502,2000-12-31
489.56282124500285,260.450652630296,3502,2001-01-01
494.0565391205026,264.12013928151606,3502,2001-01-02
494.8749286122216,260.92523136277333,3502,2001-01-03
495.48800685322675,261.4839930850772,3502,2001-01-04
500.38577955454025,257.0945499209102,3502,2001-01-05
457.8386636207881,268.4749938875712,3502,2001-01-06
397.91833238149627,228.12369189007842,3502,2001-01-07
390.31182181610507,193.55327782430476,3502,2001-01-08
257.08309537407195,131.44970007241542,3502,2001-01-09
206.38663620788122,123.29294522036565,3502,2001-01-10
316.1459166190748,143.17718396108629,3502,2001-01-11
398.66704740148487,210.4082606369827,3502,2001-01-12
396.73757852655626,127.86329506850483,3502,2001-01-13
397.917761279269,127.16508550171771,3502,2001-01-14
398.7864077669903,124.90480925232735,3502,2001-01-15
399.6267846944603,123.25551551076789,3502,2001-01-16
402.7652769845802,123.15724402355407,3502,2001-01-17
348.8378069674472,86.34093609450876,3502,2001-01-18
369.78212450028553,76.3858722129132,3502,2001-01-19
336.7193032552827,75.46632691302877,3502,2001-01-20
371.20102798400916,56.17172128331225,3502,2001-01-21
406.8215305539692,67.71596256933991,3502,2001-01-22
304.78269560251283,57.01864702292416,3502,2001-01-23
413.7495716733295,55.644331738149575,3502,2001-01-24
252.802113078241,45.97275241591893,3502,2001-01-25
348.6590519703027,56.66078517659504,3502,2001-01-26
425.9451741861793,57.76732478738074,3502,2001-01-27
485.0591090805254,66.27570945913682,3502,2001-01-28
498.30810965162766,65.7321341783858,3502,2001-01-29
476.5388349514563,62.12937676340645,3502,2001-01-30
485.8386636207881,64.61822567923936,3502,2001-01-31
476.4137635636779,62.86705910628255,3502,2001-02-01
575.8943460879498,177.92714622188745,3502,2001-02-02
613.8329525985151,191.52897474268048,3502,2001-02-03
653.8243860651056,199.27255842355981,3502,2001-02-04
647.4985722444318,197.00142303438616,3502,2001-02-05
622.7370074243289,193.36429075412488,3502,2001-02-06
471.8203883495146,57.437717427551206,3502,2001-02-07
463.31753283837804,56.22123454724124,3502,2001-02-08
398.0045688178184,64.06213504449299,3502,2001-02-09
451.8235294117647,53.40209566121767,3502,2001-02-10
449.2215876641919,52.594588712552394,3502,2001-02-11
420.00599657338665,132.1630148707837,3502,2001-02-12
492.59623072529985,138.92695683248817,3502,2001-02-13
495.4997144488863,142.49539904573965,3502,2001-02-14
438.7841233580811,133.26653513968853,3502,2001-02-15
412.0713877784123,130.62144893569493,3502,2001-02-16
331.14848657909766,116.19462048934174,3502,2001-02-17
443.0051399200457,175.29001009120034,3502,2001-02-18
375.15419760137064,125.9814318415417,3502,2001-02-19
429.16761850371216,168.92731465900823,3502,2001-02-20
480.0202741290691,196.85073905562004,3502,2001-02-21
527.2952598515134,238.56500891452555,3502,2001-02-22
541.2892632781268,242.0920656278276,3502,2001-02-23
512.2652769845803,226.31895698460622,3502,2001-02-24
541.2113078241005,244.90464911756482,3502,2001-02-25
552.5022844089092,246.33292898486576,3502,2001-02-26
660.4280411193604,231.53907703389305,3502,2001-02-27
660.4146202170189,233.31513701743276,3502,2001-02-28
548.8703597944032,196.21953807559638,3502,2001-03-01
639.8166761850371,224.43234713970233,3502,2001-03-02
537.6267846944603,198.9533601687669,3502,2001-03-03
525.4003426613364,109.14273805441174,3502,2001-03-04
578.679897201599,138.8391294752066,3502,2001-03-05
605.9408909194746,141.14519457688752,3502,2001-03-06
601.4420331239291,148.31313992243076,3502,2001-03-07
606.7407195888064,143.86467697390887,3502,2001-03-08
561.2658480868075,57.458647249611914,3502,2001-03-09
546.5739577384352,57.85775983071511,3502,2001-03-10
553.1761850371216,57.29500317044732,3502,2001-03-11
572.6045117075956,60.444926693381866,3502,2001-03-12
550.0942318675043,53.891998368449684,3502,2001-03-13
690.9368932038835,323.39101125465413,3502,2001-03-14
562.9862935465449,257.43034041506553,3502,2001-03-15
669.423472301542,306.5718645064495,3502,2001-03-16
677.285836664763,311.62544277400457,3502,2001-03-17
671.7267275842376,298.317237244526,3502,2001-03-18
710.9089091947459,337.81203649283776,3502,2001-03-19
746.1027984009138,361.97523311243356,3502,2001-03-20
653.1679040548258,322.82980881196767,3502,2001-03-21
678.6287835522559,331.11980342475863,3502,2001-03-22
683.1402055968018,342.8845397272482,3502,2001-03-23
752.3035408338093,493.41421519871494,3502,2001-03-24
859.2024557395774,559.7587275636106,3502,2001-03-25
862.4977155910908,560.5895804867852,3502,2001-03-26
849.7478583666476,553.3244778875305,3502,2001-03-27
790.0979440319817,529.5641946605487,3502,2001-03-28
504.09508852084525,107.6916237144429,3502,2001-03-29
540.5625356938892,103.38903122413504,3502,2001-03-30
527.065105653912,101.90284277147957,3502,2001-03-31
507.70702455739575,96.00194441562513,3502,2001-04-01
505.5356938892062,94.48576600028255,3502,2001-04-02
521.6596230725299,83.17987477675234,3502,2001-04-03
536.4109080525415,85.62375646307963,3502,2001-04-04
,,0,2001-04-05
506.56739006282123,81.46143638856398,3502,2001-04-06
524.6067961165048,84.23694105451426,3502,2001-04-07
563.0039977155911,112.21150577620926,3502,2001-04-08
573.7175899486008,113.97901218585493,3502,2001-04-09
559.9688749286122,117.37252658264067,3502,2001-04-10
579.450314106225,113.24951712088571,3502,2001-04-11
623.2746878547106,128.63393195901412,1762,2001-04-12
685.0613934894346,149.7258009729269,3502,2001-04-13
664.0526162790698,144.2419574522847,3440,2001-04-14
691.2001713306682,151.43826425702778,3502,2001-04-15
711.1382067390063,155.27292997665316,3502,2001-04-16
712.1182181610508,156.40432441253154,3502,2001-04-17
866.0379782981154,638.5035738397071,3502,2001-04-18
937.0905197030269,673.9930374960577,3502,2001-04-19
834.424328954883,609.6055299811992,3502,2001-04-20
,,0,2001-04-21
927.532552826956,660.6769627091094,3502,2001-04-22
893.1070816676186,614.3597282869594,3502,2001-04-23
856.065962307253,589.112548202514,3502,2001-04-24
824.6125071387778,578.0788277710311,3502,2001-04-25
836.998286693318,577.1763629656234,3502,2001-04-26
860.7564249000571,602.3839379411157,3502,2001-04-27
,,0,2001-04-28
576.7535693889206,135.24267835084734,3502,2001-04-29
,,0,2001-04-30
604.4857224443175,135.3443888529599,3502,2001-05-01
587.8349514563107,132.47816819800218,3502,2001-05-02
793.9434608794975,329.0959844662216,3502,2001-05-03
833.5619645916619,349.1508971186961,3502,2001-05-04
1359.2088888888889,724.2060884773438,450,2001-05-05
808.9980011422044,351.68183378956644,3502,2001-05-06
,,0,2001-05-07
1116.6850371216449,824.552640870155,3502,2001-05-08
1108.7244431753284,807.4269033132837,3502,2001-05-09
1124.71987435751,816.8662183455216,3502,2001-05-10
1110.293260993718,825.862841769422,3502,2001-05-11
1104.1122215876642,822.2430342287996,3502,2001-05-12
1439.3617932609936,781.2394457279893,3502,2001-05-13
,,0,2001-05-14
1444.842090234152,740.6019873952795,3502,2001-05-15
1505.5322672758423,780.165521516679,3502,2001-05-16
1457.0,744.4701096391998,3502,2001-05-17
1364.0770988006852,632.5244168990919,3502,2001-05-18
1366.2569960022845,653.6355965384193,3502,2001-05-19
1399.151342090234,648.5765954519958,3502,2001-05-20
1558.9787234042553,697.4842722537594,2773,2001-05-21
1495.5328383780698,667.6781007194636,3502,2001-05-22
1040.9537037037037,159.5931972152751,108,2001-05-23
1375.891776127927,870.3891837761319,3502,2001-05-24
1261.1264991433466,803.8467866893785,3502,2001-05-25
1274.5996573386635,794.3479750819096,3502,2001-05-26
1330.565962307253,804.5700069816243,3502,2001-05-27
1162.4220963172804,776.4231785220697,353,2001-05-28
1066.5331239291834,453.6643318595876,3502,2001-05-29
,,0,2001-05-30
1059.976299257567,455.6779634222087,3502,2001-05-31
1032.573386636208,453.3820388695532,3502,2001-06-01
800.7946887492861,131.426676394835,3502,2001-06-02
794.072529982867,130.55005930010998,3502,2001-06-03
780.7878355225586,127.05875525825243,3502,2001-06-04
790.7812678469446,131.08575764356573,3502,2001-06-05
,,0,2001-06-06
889.7001713306682,161.8326662734874,3502,2001-06-07
905.5870930896631,163.9283780107931,3502,2001-06-08
906.5502569960023,163.79517953232468,3502,2001-06-09
904.1216447744147,164.6398091469585,3502,2001-06-10
891.0197030268419,164.3278329326024,3502,2001-06-11
994.9643061107938,228.340456217948,3502,2001-06-12
892.3358633776091,230.74684269153147,527,2001-06-13
1006.5882352941177,230.78537614948357,3502,2001-06-14
1022.4507042253521,195.35009359078802,2627,2001-06-15
967.7624214734437,213.36448327365653,3502,2001-06-16
1328.3800685322674,591.8580199669476,3502,2001-06-17
1353.8378069674472,602.9339923777557,3502,2001-06-18
1342.2472872644203,602.2779705517106,3502,2001-06-19
,,0,2001-06-20
,,0,2001-06-21
,,0,2001-06-22
1483.3301832760596,902.1017939824646,3492,2001-06-23
1456.786941580756,891.9222801367154,3492,2001-06-24
1444.2233676975945,874.1120449118106,3492,2001-06-25
1405.5767468499428,861.8643754833658,3492,2001-06-26
2962.9733333333334,714.2652599077678,450,2001-06-27
1902.896630496859,775.7779891554623,3502,2001-06-28
,,0,2001-06-29
1878.3512278697888,754.1189870299024,3502,2001-06-30
1832.697030268418,744.7226371392198,3502,2001-07-01
1934.2669902912621,1032.461455807517,3502,2001-07-02
1935.8943460879498,1044.7531821282573,3502,2001-07-03
1860.3637921187892,1033.4072663313652,3502,2001-07-04
1909.116504854369,1027.369379779667,3502,2001-07-05
1902.6470588235295,1017.3507910956658,3502,2001-07-06
1328.0653912050257,1017.7680872893819,3502,2001-07-07
1341.1693318103942,1057.855680044256,3502,2001-07-08
1330.100228440891,1072.0727752148575,3502,2001-07-09
1315.0982295830954,1053.4479867677205,3502,2001-07-10
1326.0679611650485,1065.441039544222,3502,2001-07-11
764.3794681155276,807.395409500319,3497,2001-07-12
788.2742350586217,810.801908379683,3497,2001-07-13
736.9662567915356,765.617912610019,3497,2001-07-14
806.6303249097473,848.7276660189411,2770,2001-07-15
776.1867314841293,769.2769778491057,3497,2001-07-16
775.0868075385494,412.15621176051434,3502,2001-07-17
772.2318675042833,417.4309812840972,3502,2001-07-18
766.6910336950314,404.7308141167646,3502,2001-07-19
785.1981724728727,409.93886329027595,3502,2001-07-20
793.368075385494,419.06909377132536,3502,2001-07-21
797.2175899486008,657.8055153320572,3502,2001-07-22
764.4034837235865,638.1807056338046,3502,2001-07-23
763.5910908052541,628.2982197142285,3502,2001-07-24
762.034266133638,637.3502699581027,3502,2001-07-25
786.7898343803541,649.9119066338002,3502,2001-07-26
863.1404911479154,805.4538410288236,3502,2001-07-27
940.7375785265563,850.8432693169393,3502,2001-07-28
948.2535693889206,847.9067245202672,3502,2001-07-29
940.6950314106225,857.6260436197714,3502,2001-07-30
932.9960022844089,827.2548394376057,3502,2001-07-31
757.6981724728727,348.30883171764964,3502,2001-08-01
748.6584808680753,348.61724470767695,3502,2001-08-02
767.4000571102227,370.2053879601118,3502,2001-08-03
806.0059965733866,386.19423347848755,3502,2001-08-04
827.5122786978869,394.1528811386321,3502,2001-08-05
785.1370645345517,249.30488869996913,3502,2001-08-06
744.7558537978298,239.18166468043165,3502,2001-08-07
748.4137635636779,237.45305193288917,3502,2001-08-08
740.072529982867,228.30281346624523,3502,2001-08-09
761.5451170759566,240.44519101731467,3502,2001-08-10
1118.2024557395773,642.9394992775466,3502,2001-08-11
1024.1470588235295,589.776720972438,3502,2001-08-12
1026.687321530554,600.2214079915732,3502,2001-08-13
967.0896630496859,583.6260273169746,3502,2001-08-14
934.6993146773273,544.9940375496718,3502,2001-08-15
1131.7775556824672,733.3121324021813,3502,2001-08-16
1103.9808680753854,724.1204183515363,3502,2001-08-17
1078.769560251285,714.8137898435652,3502,2001-08-18
998.2835522558538,662.9802035251942,3502,2001-08-19
999.9540262707025,646.9879735518136,3502,2001-08-20
1087.7878355225585,914.313910381262,3502,2001-08-21
1091.1893203883494,933.7143840411419,3502,2001-08-22
1144.5468303826385,959.0839983454529,3502,2001-08-23
1155.4774414620217,947.7006854998774,3502,2001-08-24
1138.2458595088522,911.9777028373974,3502,2001-08-25
1206.6267846944604,1038.5817435510685,3502,2001-08-26
1169.2158766419188,1009.534477876273,3502,2001-08-27
1114.64163335237,975.6303951678636,3502,2001-08-28
1037.068246716162,907.6138786925142,3502,2001-08-29
1012.4203312392918,905.110887576733,3502,2001-08-30
1694.5950885208451,1204.9061599651507,3502,2001-08-31
1843.1170759565962,1253.7658556020635,3502,2001-09-01
1920.1764705882354,1279.2791305768728,3502,2001-09-02
1895.9003426613365,1287.1893056026788,3502,2001-09-03
1688.614791547687,1170.8150357346303,3502,2001-09-04
2406.113078241005,1341.5816035904181,3502,2001-09-05
2333.6519131924615,1306.215297051281,3502,2001-09-06
2364.559680182753,1329.5331986371634,3502,2001-09-07
2192.8846373500855,1248.2966767567814,3502,2001-09-08
2229.2324386065106,1268.6401463381594,3502,2001-09-09
2347.316676185037,1364.9538645998405,3502,2001-09-10
2315.0873786407765,1346.4546709149581,3502,2001-09-11
2199.3181039406054,1243.5031462402374,3502,2001-09-12
2195.727013135351,1259.4171270897552,3502,2001-09-13
2194.3726442033126,1286.0761187351407,3502,2001-09-14
876.4400342661337,493.24254146783426,3502,2001-09-15
935.7258709308966,540.3529281238934,3502,2001-09-16
917.4705882352941,518.4348712475539,3502,2001-09-17
857.8001142204455,481.8214406302853,3502,2001-09-18
924.6002284408909,520.1222658394778,3502,2001-09-19
646.2958309537407,327.1786771543136,3502,2001-09-20
737.0479725870931,369.3000966375845,3502,2001-09-21
703.4825813820673,359.73937851750077,3502,2001-09-22
710.6125071387778,357.1006338542157,3502,2001-09-23
730.890919474586,366.86979373385736,3502,2001-09-24
1004.71987435751,517.3685560468952,3502,2001-09-25
1017.8597944031982,512.6803258857042,3502,2001-09-26
987.9911479154769,492.8920686093427,3502,2001-09-27
953.2629925756711,470.0219330896522,3502,2001-09-28
935.0999428897773,458.3606652349278,3502,2001-09-29
901.3969160479726,371.8209625345176,3502,2001-09-30
894.2692747001713,364.67771501591426,3502,2001-10-01
1115.6784938450398,396.7722150348418,1381,2001-10-02
887.6139348943461,374.89437843973593,3502,2001-10-03
782.039977155911,319.2064843791146,3502,2001-10-04
953.807824100514,375.8120245586364,3502,2001-10-05
1002.6938892061679,389.68259127703277,3502,2001-10-06
843.1027984009138,339.4336630201183,3502,2001-10-07
967.5591090805254,378.338110995955,3502,2001-10-08
931.0245573957739,346.9905256171898,3502,2001-10-09
1505.78012564249,858.3766119635055,3502,2001-10-10
1412.678469446031,805.0890412562,3502,2001-10-11
1454.224728726442,837.274088309469,3502,2001-10-12
1450.9637350085666,842.5082219499175,3502,2001-10-13
1452.2381496287835,851.445184810212,3502,2001-10-14
1344.6422044545973,996.1723554197374,3502,2001-10-15
1177.386921758995,860.3612490050639,3502,2001-10-16
1332.6804683038263,979.5606043365851,3502,2001-10-17
1245.8032552826955,923.3296903843794,3502,2001-10-18
1298.2852655625356,952.6534900964504,3502,2001-10-19
